"reason","phone","row_number","governorate","language","raw_preview"
"invalid_or_missing_phone",,"101","Anbar","kurdish","IQ058077 OpenStreetMap عيادة طبيه اسنان Arabic-script unknown    Anbar الأنبار ئەنبار Anbar Healthcare amenity doctors Private sector / economically relevant Healthcare included - verify private/public when unclear Likely private/professional healthc"
"invalid_or_missing_phone",,"103","Anbar","kurdish","IQ058692 OpenStreetMap قطاع الرمادي الثاني للرعاية الصحية Arabic-script unknown    Anbar الأنبار ئەنبار Anbar Healthcare healthcare yes Private sector / economically relevant Healthcare included - verify private/public when unclear Needs private/publ"
"invalid_or_missing_phone",,"104","Anbar","kurdish","IQ058085 OpenStreetMap مجمع الخضراء الطبي Arabic-script unknown    Anbar الأنبار ئەنبار Anbar Healthcare amenity clinic Private sector / economically relevant Healthcare included - verify private/public when unclear Likely private/professional health"
"invalid_or_missing_phone",,"105","Anbar","kurdish","IQ058082 OpenStreetMap مجمع الزهراوي الطبي Arabic-script unknown    Anbar الأنبار ئەنبار Anbar Healthcare amenity clinic Private sector / economically relevant Healthcare included - verify private/public when unclear Likely private/professional healt"
"invalid_or_missing_phone",,"106","Anbar","kurdish","IQ058086 OpenStreetMap مجمع المستقبل الطبي Arabic-script unknown    Anbar الأنبار ئەنبار Anbar Healthcare amenity clinic Private sector / economically relevant Healthcare included - verify private/public when unclear Likely private/professional healt"
"invalid_or_missing_phone",,"107","Anbar","kurdish","IQ058084 OpenStreetMap مجمع الوسام الطبي Arabic-script unknown    Anbar الأنبار ئەنبار Anbar Healthcare amenity clinic Private sector / economically relevant Healthcare included - verify private/public when unclear Likely private/professional healthc"
"invalid_or_missing_phone",,"108","Anbar","kurdish","IQ058089 OpenStreetMap مجمع اوزون الطبي Arabic-script unknown    Anbar الأنبار ئەنبار Anbar Healthcare amenity clinic Private sector / economically relevant Healthcare included - verify private/public when unclear Likely private/professional healthca"
"invalid_or_missing_phone",,"109","Anbar","kurdish","IQ058081 OpenStreetMap مجمع جنان الطبي Arabic-script unknown    Anbar الأنبار ئەنبار Anbar Healthcare amenity clinic Private sector / economically relevant Healthcare included - verify private/public when unclear Likely private/professional healthcar"
"invalid_or_missing_phone",,"110","Anbar","kurdish","IQ058087 OpenStreetMap مجمع جواهر الطبي Arabic-script unknown    Anbar الأنبار ئەنبار Anbar Healthcare amenity clinic Private sector / economically relevant Healthcare included - verify private/public when unclear Likely private/professional healthca"
"invalid_or_missing_phone",,"111","Anbar","kurdish","IQ058091 OpenStreetMap مجمع محمد طارق الطبي Arabic-script unknown    Anbar الأنبار ئەنبار Anbar Healthcare amenity clinic Private sector / economically relevant Healthcare included - verify private/public when unclear Likely private/professional heal"
"invalid_or_missing_phone",,"112","Anbar","kurdish","IQ058088 OpenStreetMap مجمع ميديكا الطبي Arabic-script unknown    Anbar الأنبار ئەنبار Anbar Healthcare amenity clinic Private sector / economically relevant Healthcare included - verify private/public when unclear Likely private/professional healthc"
"invalid_or_missing_phone",,"113","Anbar","kurdish","IQ058430 OpenStreetMap محلات الارض السعيد Arabic-script unknown    Anbar الأنبار ئەنبار Anbar Healthcare shop yes Private sector / economically relevant Healthcare included - verify private/public when unclear Needs private/public verification   NO m"
"invalid_or_missing_phone",,"114","Anbar","kurdish","IQ058422 OpenStreetMap محلات تسوق Arabic-script unknown    Anbar الأنبار ئەنبار الرمادي ,5كيلو Healthcare shop yes Private sector / economically relevant Healthcare included - verify private/public when unclear Needs private/public verification   NO "
"invalid_or_missing_phone",,"115","Anbar","kurdish","IQ058095 OpenStreetMap مختبر الدان للتحليلات المرضية Arabic-script unknown   Al-DAN LAB Anbar الأنبار ئەنبار Anbar Healthcare amenity clinic Private sector / economically relevant Healthcare included - verify private/public when unclear Likely privat"
"invalid_or_missing_phone",,"116","Anbar","kurdish","IQ058122 OpenStreetMap مذخر ادوية الزمرد الرمادي Arabic-script unknown    Anbar الأنبار ئەنبار Anbar Healthcare amenity pharmacy Private sector / economically relevant Healthcare included - verify private/public when unclear Likely private/profession"
"invalid_or_missing_phone",,"117","Anbar","kurdish","IQ058123 OpenStreetMap مذخر ادوية الفيصل الرمادي Arabic-script unknown    Anbar الأنبار ئەنبار Anbar Healthcare amenity pharmacy Private sector / economically relevant Healthcare included - verify private/public when unclear Likely private/profession"
"invalid_or_missing_phone",,"118","Anbar","kurdish","IQ058695 OpenStreetMap مركز الانبار التخصصي للاورام Arabic-script unknown    Anbar الأنبار ئەنبار Anbar Healthcare healthcare yes Private sector / economically relevant Healthcare included - verify private/public when unclear Needs private/public ver"
"invalid_or_missing_phone",,"119","Anbar","kurdish","IQ058275 OpenStreetMap مركز التخصصي للاورام Arabic-script unknown    Anbar الأنبار ئەنبار Anbar Healthcare amenity hospital Private sector / economically relevant Healthcare included - verify private/public when unclear Needs private/public verificat"
"invalid_or_missing_phone",,"120","Anbar","kurdish","IQ058374 OpenStreetMap مركز الصحي علي الفارس Arabic مركز الصحي علي الفارس  Markaz as Sihhi Ali al Faris Anbar الأنبار ئەنبار Anbar Healthcare amenity hospital Private sector / economically relevant Healthcare included - verify private/public when unc"
"invalid_or_missing_phone",,"121","Anbar","kurdish","IQ058093 OpenStreetMap مركز اورال لطب الاسنان Arabic-script unknown    Anbar الأنبار ئەنبار الرمادي Healthcare amenity clinic Private sector / economically relevant Healthcare included - verify private/public when unclear Likely private/professional "
"invalid_or_missing_phone",,"122","Anbar","kurdish","IQ058075 OpenStreetMap مركز روح الحياة الأنبار لأطفال الأنابيب | Rooh Hayat Anbar IVF Center Mixed   Rooh Al-Hayat Anbar Anbar الأنبار ئەنبار الرمادي Healthcare amenity clinic Private sector / economically relevant Healthcare included - verify privat"
"invalid_or_missing_phone",,"124","Anbar","kurdish","IQ058691 OpenStreetMap مركز صحي البوفراج Arabic-script unknown    Anbar الأنبار ئەنبار Anbar Healthcare healthcare yes Private sector / economically relevant Healthcare included - verify private/public when unclear Needs private/public verification  "
"invalid_or_missing_phone",,"125","Anbar","kurdish","IQ058687 OpenStreetMap مركز صحي التأميم Arabic-script unknown    Anbar الأنبار ئەنبار Anbar Healthcare healthcare yes Private sector / economically relevant Healthcare included - verify private/public when unclear Needs private/public verification   "
"invalid_or_missing_phone",,"126","Anbar","kurdish","IQ058696 OpenStreetMap مركز صحي الحامضية Arabic-script unknown    Anbar الأنبار ئەنبار Anbar Healthcare healthcare yes Private sector / economically relevant Healthcare included - verify private/public when unclear Needs private/public verification  "
"invalid_or_missing_phone",,"127","Anbar","kurdish","IQ058686 OpenStreetMap مركز صحي الرملية Arabic-script unknown    Anbar الأنبار ئەنبار Anbar Healthcare healthcare yes Private sector / economically relevant Healthcare included - verify private/public when unclear Needs private/public verification   "
"invalid_or_missing_phone",,"129","Anbar","kurdish","IQ058685 OpenStreetMap مركز صحي العنكور Arabic-script unknown    Anbar الأنبار ئەنبار Anbar Healthcare healthcare yes Private sector / economically relevant Healthcare included - verify private/public when unclear Needs private/public verification   "
"invalid_or_missing_phone",,"130","Anbar","kurdish","IQ058694 OpenStreetMap مركز صحي القطانة Arabic-script unknown    Anbar الأنبار ئەنبار Anbar Healthcare healthcare yes Private sector / economically relevant Healthcare included - verify private/public when unclear Needs private/public verification   "
"invalid_or_missing_phone",,"131","Anbar","kurdish","IQ058198 OpenStreetMap مركز صحي الملعب Arabic-script unknown    Anbar الأنبار ئەنبار Anbar Healthcare amenity clinic Private sector / economically relevant Healthcare included - verify private/public when unclear Likely private/professional healthcar"
"invalid_or_missing_phone",,"132","Anbar","kurdish","IQ058689 OpenStreetMap مركز صحي الورار Arabic-script unknown    Anbar الأنبار ئەنبار Anbar Healthcare healthcare yes Private sector / economically relevant Healthcare included - verify private/public when unclear Needs private/public verification   N"
"invalid_or_missing_phone",,"133","Anbar","kurdish","IQ058697 OpenStreetMap مركز صحي حصيبة الشرقية Arabic-script unknown    Anbar الأنبار ئەنبار Anbar Healthcare healthcare yes Private sector / economically relevant Healthcare included - verify private/public when unclear Needs private/public verificat"
"invalid_or_missing_phone",,"134","Anbar","kurdish","IQ058356 OpenStreetMap مركز صحي حي الشهداء - صالة والطواري الولادة Arabic-script unknown ردهة الخدج والاطفال في الخالديه   Anbar الأنبار ئەنبار Anbar Healthcare amenity hospital Private sector / economically relevant Healthcare included - verify priv"
"invalid_or_missing_phone",,"135","Anbar","kurdish","IQ058698 OpenStreetMap مركز صحي حي العادل Arabic-script unknown    Anbar الأنبار ئەنبار Anbar Healthcare healthcare yes Private sector / economically relevant Healthcare included - verify private/public when unclear Needs private/public verification "
"invalid_or_missing_phone",,"136","Anbar","kurdish","IQ057868 OpenStreetMap مركز صحي زنكورة Arabic-script unknown    Anbar الأنبار ئەنبار Anbar Healthcare amenity clinic Private sector / economically relevant Healthcare included - verify private/public when unclear Likely private/professional healthcar"
"invalid_or_missing_phone",,"137","Anbar","kurdish","IQ058690 OpenStreetMap مركز صخي التل Arabic-script unknown    Anbar الأنبار ئەنبار Anbar Healthcare healthcare yes Private sector / economically relevant Healthcare included - verify private/public when unclear Needs private/public verification   NO "
"invalid_or_missing_phone",,"138","Anbar","kurdish","IQ058232 OpenStreetMap مستشفى الرازي الأهلي Arabic-script unknown   AlRazi Private Hospital Anbar الأنبار ئەنبار Anbar Healthcare amenity hospital Private sector / economically relevant Healthcare included - verify private/public when unclear Needs p"
"invalid_or_missing_phone",,"139","Anbar","kurdish","IQ058398 OpenStreetMap مستشفى الرمادي Arabic مستشفى الرمادي  Al-Ramadi Hospital Anbar الأنبار ئەنبار Anbar Healthcare amenity hospital Private sector / economically relevant Healthcare included - verify private/public when unclear Needs private/publi"
"invalid_or_missing_phone",,"140","Anbar","kurdish","IQ058215 OpenStreetMap مستشفى الرمادي التعليمي English/Latin   مستشفى الرمادي التعليمي Anbar الأنبار ئەنبار الرمادي Healthcare amenity hospital Private sector / economically relevant Healthcare included - verify private/public when unclear Needs priv"
