"external_id","name","name_ar","name_en","name_ku","phone_number","whatsapp","governorate","governorate_ar","category","subcategory","address","city","website","email","facebook","instagram","description","latitude","longitude","rating","source"
"IQ000896","Nawa Restaurant","","","","","","Baghdad","بغداد","amenity","restaurant","830-25, بغداد","بغداد","","","","","","33.238927","44.386293","","OpenStreetMap"
"IQ000899","بنوك المشتل","بنوك المشتل","","","","","Baghdad","بغداد","amenity","bureau_de_change","بغداد","بغداد","","","","","","33.240565","44.394004","","OpenStreetMap"
"IQ000903","صيدلية مهند عاصم","صيدلية مهند عاصم","","","","","Baghdad","بغداد","amenity","pharmacy","شارع 60, Baghdad","Baghdad","","","","","","33.2307","44.3973","","OpenStreetMap"
"IQ000905","مكتبة النافورة","مكتبة النافورة","","","","","Baghdad","بغداد","amenity","library","شارع 60, Baghdad","Baghdad","","","","","","33.2351","44.396","","OpenStreetMap"
"IQ000908","عوينات النرجس","","Al narjs optical","","","","Baghdad","بغداد","amenity","clinic","شارع 60, Baghdad","Baghdad","","","","","","33.230143","44.397678","","OpenStreetMap"
"IQ000914","ريتاج الدورة","ريتاج الدورة","","","","","Baghdad","بغداد","amenity","bureau_de_change","بغداد","بغداد","","","","","","33.236589","44.40107","","OpenStreetMap"
"IQ000920","متجر","متجر","60CafeNet","","","","Baghdad","بغداد","amenity","cafe","شارع 60, Baghdad","Baghdad","","mohmmedthabet@live.com","","","","33.237524","44.395142","","OpenStreetMap"
"IQ000926","برج الدوحة","برج الدوحة","","","","","Baghdad","بغداد","amenity","bureau_de_change","بغداد","بغداد","","","","","","33.240305","44.399621","","OpenStreetMap"
"IQ000927","الشارقة الذهبية","الشارقة الذهبية","","","","","Baghdad","بغداد","amenity","bureau_de_change","بغداد","بغداد","","","","","","33.240481","44.399565","","OpenStreetMap"
"IQ000928","سيدار","سيدار","","","","","Baghdad","بغداد","amenity","bureau_de_change","بغداد","بغداد","","","","","","33.236805","44.39522","","OpenStreetMap"
"IQ000929","محبة اهالينا","محبة اهالينا","","","","","Baghdad","بغداد","amenity","bureau_de_change","بغداد","بغداد","","","","","","33.237171","44.395089","","OpenStreetMap"
"IQ000930","برج الدوحة 2","برج الدوحة 2","","","","","Baghdad","بغداد","amenity","bureau_de_change","بغداد","بغداد","","","","","","33.240214","44.398563","","OpenStreetMap"
"IQ000931","ابن السلطان","ابن السلطان","","","","","Baghdad","بغداد","amenity","bureau_de_change","بغداد","بغداد","","","","","","33.239741","44.398256","","OpenStreetMap"
"IQ000932","ايسار2","ايسار2","","","","","Baghdad","بغداد","amenity","bureau_de_change","بغداد","بغداد","","","","","","33.237345","44.394868","","OpenStreetMap"
"IQ000941","أسماك ولحوم أسيا","","","","","","Baghdad","بغداد","amenity","restaurant","شارع الميكانيك, Baghdad","Baghdad","","","","","","33.239472","44.403127","","OpenStreetMap"
"IQ000942","مدرسة الاكنان الابتدائية الاهلية","","Al - Akenan Primary School","","","","Baghdad","بغداد","amenity","school","شارع الميكانيك, Baghdad","Baghdad","","","","","","33.242159","44.401211","","OpenStreetMap"
"IQ000945","موج البحر 4","موج البحر 4","","","","","Baghdad","بغداد","amenity","bureau_de_change","بغداد","بغداد","","","","","","33.239683","44.402808","","OpenStreetMap"
"IQ000946","نظران","نظران","","","","","Baghdad","بغداد","amenity","bureau_de_change","بغداد","بغداد","","","","","","33.239329","44.403289","","OpenStreetMap"
"IQ000947","اسن الرماح","اسن الرماح","","","","","Baghdad","بغداد","amenity","bureau_de_change","بغداد","بغداد","","","","","","33.237354","44.400677","","OpenStreetMap"
"IQ000970","يافا الدورة","يافا الدورة","","","","","Baghdad","بغداد","amenity","bureau_de_change","بغداد","بغداد","","","","","","33.253283","44.383606","","OpenStreetMap"
"IQ000971","دنيا الصباح","دنيا الصباح","","","","","Baghdad","بغداد","amenity","bureau_de_change","بغداد","بغداد","","","","","","33.24972","44.387289","","OpenStreetMap"
"IQ000972","التضامن","التضامن","","","","","Baghdad","بغداد","amenity","bureau_de_change","بغداد","بغداد","","","","","","33.254787","44.382766","","OpenStreetMap"
"IQ000973","حمص","حمص","","","","","Baghdad","بغداد","amenity","bureau_de_change","بغداد","بغداد","","","","","","33.255036","44.385036","","OpenStreetMap"
"IQ000974","برج الاسد","برج الاسد","","","","","Baghdad","بغداد","amenity","bureau_de_change","بغداد","بغداد","","","","","","33.25458","44.382713","","OpenStreetMap"
"IQ000975","الامين الدورة","الامين الدورة","","","","","Baghdad","بغداد","amenity","bureau_de_change","بغداد","بغداد","","","","","","33.254207","44.383648","","OpenStreetMap"
"IQ000990","الروز","الروز","","","","","Baghdad","بغداد","amenity","bureau_de_change","بغداد","بغداد","","","","","","33.251056","44.390966","","OpenStreetMap"
"IQ000998","عوينات أمنية بغداد","عوينات أمنية بغداد","","","","","Baghdad","بغداد","amenity","clinic","الدورة شارع الطعمة, Baghdad","Baghdad","","","","","","33.246787","44.394853","","OpenStreetMap"
"IQ001002","اجود","اجود","","","","","Baghdad","بغداد","amenity","bureau_de_change","بغداد","بغداد","","","","","","33.246418","44.397514","","OpenStreetMap"
"IQ001003","جبل النور","جبل النور","","","","","Baghdad","بغداد","amenity","bureau_de_change","بغداد","بغداد","","","","","","33.24855","44.396384","","OpenStreetMap"
"IQ001004","البارق 2","البارق 2","","","","","Baghdad","بغداد","amenity","bureau_de_change","بغداد","بغداد","","","","","","33.247672","44.396793","","OpenStreetMap"
"IQ001014","الاوج 2","الاوج 2","","","","","Baghdad","بغداد","amenity","bureau_de_change","بغداد","بغداد","","","","","","33.247974","44.40596","","OpenStreetMap"
"IQ001015","الاتصال","الاتصال","","","","","Baghdad","بغداد","amenity","bureau_de_change","بغداد","بغداد","","","","","","33.24806","44.40591","","OpenStreetMap"
"IQ001042","الشيخ ابو يحيى","الشيخ ابو يحيى","","","","","Baghdad","بغداد","amenity","bureau_de_change","بغداد","بغداد","","","","","","33.250807","44.395569","","OpenStreetMap"
"IQ001043","زهور الدورة","زهور الدورة","","","","","Baghdad","بغداد","amenity","bureau_de_change","بغداد","بغداد","","","","","","33.256004","44.394326","","OpenStreetMap"
"IQ001044","حلول","حلول","","","","","Baghdad","بغداد","amenity","bureau_de_change","بغداد","بغداد","","","","","","33.250453","44.395604","","OpenStreetMap"
"IQ001045","المؤتمن","المؤتمن","","","","","Baghdad","بغداد","amenity","bureau_de_change","بغداد","بغداد","","","","","","33.251852","44.395","","OpenStreetMap"
"IQ001046","عراق الخير","عراق الخير","","","","","Baghdad","بغداد","amenity","bureau_de_change","بغداد","بغداد","","","","","","33.251748","44.39483","","OpenStreetMap"
"IQ001049","شركة الاحرار العربية","","","","","","Baghdad","بغداد","amenity","bureau_de_change","شارع الطعمه, Baghdad","Baghdad","","","","","","33.252005","44.395299","","OpenStreetMap"
"IQ001063","ماء زمزم","ماء زمزم","","","","","Baghdad","بغداد","amenity","bureau_de_change","بغداد","بغداد","","","","","","33.252492","44.403582","","OpenStreetMap"
"IQ001064","بشار","بشار","","","","","Baghdad","بغداد","amenity","bureau_de_change","بغداد","بغداد","","","","","","33.252861","44.403489","","OpenStreetMap"
"IQ001065","سدرة المنتهى","سدرة المنتهى","","","","","Baghdad","بغداد","amenity","bureau_de_change","بغداد","بغداد","","","","","","33.25317","44.403068","","OpenStreetMap"
"IQ001066","زمزم","زمزم","","","","","Baghdad","بغداد","amenity","bureau_de_change","بغداد","بغداد","","","","","","33.252011","44.403377","","OpenStreetMap"
"IQ001067","السلام العادل","السلام العادل","","","","","Baghdad","بغداد","amenity","bureau_de_change","بغداد","بغداد","","","","","","33.250335","44.404562","","OpenStreetMap"
"IQ001090","المغيث","المغيث","","","","","Baghdad","بغداد","amenity","bureau_de_change","بغداد","بغداد","","","","","","33.24391","44.407216","","OpenStreetMap"
"IQ001098","جبل النور 2","جبل النور 2","","","","","Baghdad","بغداد","amenity","bureau_de_change","بغداد","بغداد","","","","","","33.25459","44.408761","","OpenStreetMap"
"IQ001099","الصقر","الصقر","","","","","Baghdad","بغداد","amenity","bureau_de_change","بغداد","بغداد","","","","","","33.253845","44.408485","","OpenStreetMap"
"IQ001100","الجبل الازرق","الجبل الازرق","","","","","Baghdad","بغداد","amenity","bureau_de_change","بغداد","بغداد","","","","","","33.254147","44.409129","","OpenStreetMap"
"IQ001123","ايسار","ايسار","","","","","Baghdad","بغداد","amenity","bureau_de_change","بغداد","بغداد","","","","","","33.255197","44.422059","","OpenStreetMap"
"IQ001124","صادق الجمعية","صادق الجمعية","","","","","Baghdad","بغداد","amenity","bureau_de_change","بغداد","بغداد","","","","","","33.253346","44.422717","","OpenStreetMap"
"IQ001125","جوهرة الدورة","جوهرة الدورة","","","","","Baghdad","بغداد","amenity","bureau_de_change","بغداد","بغداد","","","","","","33.252584","44.422895","","OpenStreetMap"
"IQ001133","احمد الجبوري","احمد الجبوري","","","","","Baghdad","بغداد","amenity","bureau_de_change","بغداد","بغداد","","","","","","33.245697","44.434401","","OpenStreetMap"
"IQ001137","جامعة المشرق","","almashreq university","","","","Baghdad","بغداد","amenity","college","شارع مطار بغداد, Baghdad","Baghdad","http://www.almashrequniversity.com","","","","","33.274689","44.270784","","OpenStreetMap"
"IQ001141","بوخارست كافية","بوخارست كافية","","","","","Baghdad","بغداد","amenity","cafe","77FC+J78, بغداد","بغداد","","","","","","33.274168","44.270819","","OpenStreetMap"
"IQ001148","انوار الرشيد","انوار الرشيد","","","","","Baghdad","بغداد","amenity","bureau_de_change","بغداد","بغداد","","","","","","33.261597","44.288356","","OpenStreetMap"
"IQ001149","الامانة والديوان","الامانة والديوان","","","","","Baghdad","بغداد","amenity","bureau_de_change","بغداد","بغداد","","","","","","33.260724","44.288517","","OpenStreetMap"
"IQ001150","التهميم","التهميم","","","","","Baghdad","بغداد","amenity","bureau_de_change","بغداد","بغداد","","","","","","33.262353","44.287958","","OpenStreetMap"
"IQ001151","انوار الرائد","انوار الرائد","","","","","Baghdad","بغداد","amenity","bureau_de_change","بغداد","بغداد","","","","","","33.260716","44.2891","","OpenStreetMap"
"IQ001159","صيدلية جوهرة الجهاد","صيدلية جوهرة الجهاد","pharmacy jawharat aljihad","","","","Baghdad","بغداد","amenity","pharmacy","Baghdad","Baghdad","","","","","","33.265777","44.287245","","OpenStreetMap"
"IQ001166","الحافظ","الحافظ","","","","","Baghdad","بغداد","amenity","bureau_de_change","بغداد","بغداد","","","","","","33.265003","44.286624","","OpenStreetMap"
"IQ001167","بنونة","بنونة","","","","","Baghdad","بغداد","amenity","bureau_de_change","بغداد","بغداد","","","","","","33.26575","44.286466","","OpenStreetMap"
"IQ001169","الدر لدروس التقوية","الدر لدروس التقوية","Al Durr For Tutoring Courses","","","","Baghdad","بغداد","amenity","prep_school","Baghdad","Baghdad","","","https://www.facebook.com/100064056452692/","","","33.269281","44.28574","","OpenStreetMap"
