"name","phone","governorate","category","address"
,"9647872240742","kirkuk","cafe_bakery",
,"9647509899975","kirkuk","clinic",
,"9647531786026","kirkuk","clinic",
,"9647151670244","kirkuk","clinic",
,"9647248758396","kirkuk","clinic",
,"9647894118570","kirkuk","clinic",
,"9647183137199","kirkuk","clinic",
,"9647884303329","kirkuk","clothing_store",
,"9647530892063","kirkuk","clothing_store",
,"9647425966887","kirkuk","clothing_store",
,"9647784552652","kirkuk","clothing_store",
,"9647710800423","kirkuk","clothing_store",
,"9647355174957","kirkuk","university",
,"9647366682628","kirkuk","university",
,"9647574733884","kirkuk","university",
,"9647639028968","kirkuk","university",
,"9647104745154","kirkuk","university",
,"9647248943697","kirkuk","university",
,"9647639150971","kirkuk","university",
,"9647104903536","kirkuk","university",
,"9647146606933","kirkuk","university",
,"9647379419538","kirkuk","university",
,"9647943136149","kirkuk","university",
,"9647222910464","kirkuk","university",
,"9647418576819","kirkuk","university",
,"9647473621234","kirkuk","university",
,"9647533532182","kirkuk","university",
,"9647419693580","kirkuk","mobile_shop",
,"9647907373831","kirkuk","mobile_shop",
,"9647534851724","kirkuk","mobile_shop",
,"9647556476512","kirkuk","mobile_shop",
,"9647973015244","kirkuk","mobile_shop",
,"9647196491864","kirkuk","cinema",
,"9647834441084","kirkuk","cinema",
,"9647817222084","kirkuk","cinema",
,"9647957339885","kirkuk","cinema",
,"9647487784291","kirkuk","cinema",
,"9647636498115","kirkuk","cinema",
,"9647574378612","kirkuk","cinema",
,"9647637162589","kirkuk","cinema",
,"9647464793861","kirkuk","cinema",
,"9647931302065","kirkuk","cinema",
,"9647349484264","kirkuk","cinema",
,"9647142289882","kirkuk","cinema",
,"9647145298606","kirkuk","cinema",
,"9647596992563","kirkuk","cinema",
,"9647382179109","kirkuk","cinema",
,"9647800163875","kirkuk","cinema",
,"9647201301139","kirkuk","other",
,"9647645757190","kirkuk","other",
,"9647196998782","kirkuk","other",
,"9647372654167","kirkuk","other",
,"9647675287578","kirkuk","other",
,"9647265402345","kirkuk","other",
,"9647194429439","kirkuk","other",
,"9647758320497","kirkuk","furniture",
,"9647768216783","kirkuk","furniture",
,"9647801462470","kirkuk","furniture",
,"9647168118663","kirkuk","furniture",
,"9647321080429","kirkuk","furniture",
,"9647461886462","kirkuk","furniture",
,"9647565311879","kirkuk","furniture",
,"9647595844660","kirkuk","furniture",
,"9647626883302","kirkuk","furniture",
,"9647649734473","kirkuk","furniture",
,"9647668595460","kirkuk","furniture",
,"9647438910657","kirkuk","gym",
,"9647784856765","kirkuk","gym",
,"9647575726680","kirkuk","gym",
,"9647568135902","kirkuk","hospital",
,"9647652179847","kirkuk","hospital",
,"9647932450717","kirkuk","hospital",
,"9647964456490","kirkuk","hospital",
,"9647115693001","kirkuk","hospital",
,"9647615432322","kirkuk","hospital",
,"9647784409331","kirkuk","hospital",
,"9647249033547","kirkuk","hospital",
,"9647321177543","kirkuk","hospital",
,"9647826775560","kirkuk","hospital",
,"9647345200775","kirkuk","hospital",
,"9647487456226","kirkuk","hospital",
,"9647674716915","kirkuk","hospital",
,"9647122773431","kirkuk","hospital",
,"9647871179760","kirkuk","hospital",
,"9647391266333","kirkuk","travel_agency",
,"9647984277447","kirkuk","travel_agency",
,"9647991492738","kirkuk","travel_agency",
,"9647999759445","kirkuk","travel_agency",
,"9647144756267","kirkuk","travel_agency",
,"9647327443291","kirkuk","travel_agency",
,"9647684596026","kirkuk","travel_agency",
,"9647711010661","kirkuk","travel_agency",
,"9647652693839","kirkuk","travel_agency",
,"9647253597852","kirkuk","other",
,"9647300653151","kirkuk","other",
,"9647309831728","kirkuk","other",
,"9647217589870","kirkuk","other",
,"9647904917765","kirkuk","other",
,"9647139263124","kirkuk","other",
,"9647332395487","kirkuk","other",
,"9647414995518","kirkuk","other",
,"9647528769124","kirkuk","other",
,"9647158249845","kirkuk","other",
,"9647695758006","kirkuk","other",
,"9647747566875","kirkuk","other",
,"9647979232562","kirkuk","other",
,"9647289546193","kirkuk","other",
,"9647626567930","kirkuk","other",
,"9647294040063","kirkuk","pharmacy",
,"9647672227963","kirkuk","pharmacy",
,"9647723145283","kirkuk","pharmacy",
,"9647479806946","kirkuk","pharmacy",
,"9647620562768","kirkuk","pharmacy",
,"9647612153792","kirkuk","pharmacy",
,"9647704137687","kirkuk","pharmacy",
,"9647177232294","kirkuk","pharmacy",
,"9647979639850","kirkuk","pharmacy",
,"9647209881801","kirkuk","pharmacy",
,"9647778826570","kirkuk","pharmacy",
,"9647905366082","kirkuk","pharmacy",
,"9647160907813","kirkuk","real_estate",
,"9647679982745","kirkuk","real_estate",
,"9647711062145","kirkuk","real_estate",
,"9647180541824","kirkuk","real_estate",
,"9647414988448","kirkuk","restaurant",
,"9647944244973","kirkuk","restaurant",
,"9647232554057","kirkuk","restaurant",
,"9647264134387","kirkuk","restaurant",
,"9647570288439","kirkuk","restaurant",
,"9647196716279","kirkuk","restaurant",
,"9647506116328","kirkuk","restaurant",
,"9647713841821","kirkuk","restaurant",
,"9647623001300","kirkuk","restaurant",
,"9647884314927","kirkuk","restaurant",
,"9647251063843","kirkuk","university",
,"9647611571552","kirkuk","university",
,"9647854509403","kirkuk","university",
,"9647617279382","kirkuk","university",
,"9647783813558","kirkuk","university",
,"9647362150156","kirkuk","other",
,"9647960750712","kirkuk","other",
,"9647711824011","kirkuk","other",
,"9647344221113","kirkuk","other",
,"9647471376830","kirkuk","other",
,"9647524909060","kirkuk","other",
,"9647970439094","kirkuk","other",
,"9647312183848","kirkuk","other",
,"9647502763205","kirkuk","other",
,"9647872626954","kirkuk","other",
,"9647116472303","kirkuk","supermarket",
,"9647744181175","kirkuk","supermarket",
,"9647905215632","kirkuk","supermarket",
,"9647588344492","kirkuk","supermarket",
,"9647170213731","kirkuk","supermarket",
,"9647462418079","kirkuk","supermarket",
,"9647766525178","kirkuk","supermarket",
,"9647519631409","kirkuk","supermarket",
,"9647201683112","kirkuk","supermarket",
,"9647387377635","kirkuk","travel_agency",
,"9647818152196","kirkuk","travel_agency",
,"9647843372629","kirkuk","travel_agency",
,"9647180941550","kirkuk","travel_agency",
,"9647234267769","kirkuk","travel_agency",
,"9647846536522","kirkuk","travel_agency",
,"9647382171584","kirkuk","travel_agency",
,"9647738384824","kirkuk","travel_agency",
,"9647762096224","kirkuk","travel_agency",
,"9647327557691","kirkuk","travel_agency",
,"9647447104428","kirkuk","travel_agency",
,"9647529477686","kirkuk","travel_agency",
,"9647973872982","kirkuk","travel_agency",
,"9647146968616","kirkuk","university",
,"9647868274961","kirkuk","university",
,"9647749158391","kirkuk","university",
,"9647940020958","kirkuk","university",
,"9647456320993","kirkuk","university",
,"9647486435699","kirkuk","university",
,"9647974586995","kirkuk","university",
,"9647430106738","kirkuk","university",
,"9647845616237","kirkuk","university",
,"9647958226428","kirkuk","university",
,"9647525477167","kirkuk","university",
,"9647871559500","maysan","salon",
,"9647926845727","maysan","salon",
,"9647844456407","maysan","salon",
,"9647891094019","maysan","salon",
,"9647842539125","maysan","salon",
,"9647751330064","maysan","construction_company",
,"9647976982031","maysan","construction_company",
,"9647745597238","maysan","construction_company",
,"9647819981286","maysan","construction_company",
,"9647732939844","maysan","university",
,"9647986431512","maysan","university",
,"9647701320367","maysan","university",
,"9647735700087","maysan","university",
,"9647905493226","maysan","mobile_shop",
,"9647903473149","maysan","mobile_shop",
,"9647873948085","maysan","mobile_shop",
,"9647863061595","maysan","gym",
,"9647923172997","maysan","gym",
,"9647853523878","maysan","gym",
,"9647719354944","maysan","gym",
,"9647883395095","maysan","clinic",
,"9647919415224","maysan","clinic",
,"9647744056794","maysan","clinic",
,"9647997478704","maysan","clinic",
,"9647845299453","maysan","hotel",
,"9647856743903","maysan","hotel",
,"9647832147952","maysan","hotel",
,"9647902198772","maysan","hotel",
,"9647729276431","maysan","hotel",
,"9647796278952","maysan","hotel",
,"9647839509401","maysan","software_company",
,"9647983960687","maysan","software_company",
,"9647878653107","maysan","real_estate",
,"9647878749244","maysan","real_estate",
,"9647749628590","maysan","real_estate",
,"9647833381631","maysan","real_estate",
,"9647813612771","maysan","restaurant",
,"9647927092819","maysan","restaurant",
,"9647763708548","maysan","restaurant",
,"9647893669221","maysan","restaurant",
,"9647928168482","maysan","restaurant",
,"9647942947377","maysan","restaurant",
,"9647716049421","maysan","restaurant",
,"9647853694399","maysan","restaurant",
,"9647424305593","maysan","bank",
,"9647518092615","maysan","bank",
,"9647874737030","maysan","bank",
,"9647639018711","maysan","bank",
,"9647240998560","maysan","bank",
,"9647882613821","maysan","bank",
,"9647940697144","maysan","bank",
,"9647492038503","maysan","bank",
,"9647910694661","maysan","bank",
,"9647915960195","maysan","bank",
,"9647891447531","maysan","bank",
,"9647920893390","maysan","bank",
,"9647185085609","maysan","bank",
,"9647155957517","maysan","bank",
,"9647576748204","maysan","bank",
,"9647473895683","maysan","bank",
,"9647676669436","maysan","bank",
,"9647280638010","maysan","salon",
,"9647322509721","maysan","salon",
,"9647345018337","maysan","salon",
,"9647405793638","maysan","salon",
,"9647511486890","maysan","salon",
,"9647979834044","maysan","salon",
,"9647633745896","maysan","salon",
,"9647717356939","maysan","salon",
,"9647863024855","maysan","salon",
,"9647322152963","maysan","salon",
,"9647358230617","maysan","salon",
,"9647402213819","maysan","salon",
,"9647649909518","maysan","cafe_bakery",
,"9647653466480","maysan","cafe_bakery",
,"9647899756277","maysan","cafe_bakery",
,"9647733071832","maysan","cafe_bakery",
,"9647203207418","maysan","cafe_bakery",
,"9647308412581","maysan","cafe_bakery",
,"9647626245991","maysan","cafe_bakery",
,"9647737508513","maysan","cafe_bakery",
,"9647956692127","maysan","cafe_bakery",
,"9647383489293","maysan","clinic",
,"9647563474369","maysan","clinic",
,"9647842867186","maysan","clinic",
,"9647719509769","maysan","clinic",
,"9647158566147","maysan","clinic",
,"9647321214204","maysan","clinic",
,"9647366684650","maysan","clinic",
,"9647595965556","maysan","clinic",
,"9647193547603","maysan","clinic",
,"9647965016225","maysan","clinic",
,"9647550775431","maysan","clothing_store",
,"9647628334766","maysan","clothing_store",
,"9647752425363","maysan","clothing_store",
,"9647313081296","maysan","clothing_store",
,"9647525776928","maysan","clothing_store",
,"9647840813355","maysan","clothing_store",
,"9647925692781","maysan","clothing_store",
,"9647203396584","maysan","clothing_store",
,"9647462207255","maysan","clothing_store",
,"9647664662093","maysan","clothing_store",
,"9647223317590","maysan","university",
,"9647422395234","maysan","university",
,"9647706022491","maysan","university",
,"9647932838152","maysan","university",
,"9647368334193","maysan","university",
,"9647885139940","maysan","university",
,"9647953075787","maysan","university",
,"9647184695231","maysan","university",
,"9647423550518","maysan","university",
,"9647439964123","maysan","university",
,"9647818855601","maysan","university",
,"9647160743018","maysan","university",
,"9647372872812","maysan","university",
,"9647708930530","maysan","university",
,"9647554207388","maysan","mobile_shop",
,"9647810205007","maysan","mobile_shop",
,"9647546810671","maysan","mobile_shop",
,"9647743997649","maysan","mobile_shop",
,"9647205460974","maysan","mobile_shop",
,"9647495490306","maysan","mobile_shop",
,"9647686094035","maysan","mobile_shop",
,"9647771674146","maysan","mobile_shop",
,"9647358573247","maysan","mobile_shop",
,"9647719573215","maysan","mobile_shop",
,"9647206761231","maysan","mobile_shop",
,"9647337461580","maysan","mobile_shop",
,"9647215044193","maysan","cinema",
,"9647539123106","maysan","cinema",
,"9647400442004","maysan","cinema",
,"9647824631537","maysan","cinema",
,"9647715607810","maysan","cinema",
,"9647755102457","maysan","cinema",
,"9647253564637","maysan","cinema",
,"9647370911354","maysan","cinema",
,"9647301570227","maysan","cinema",
,"9647206436951","maysan","cinema",
,"9647673880806","maysan","cinema",
,"9647251781242","maysan","cinema",
,"9647289746200","maysan","cinema",
,"9647359861140","maysan","cinema",
,"9647424176846","maysan","cinema",
,"9647115443557","maysan","cinema",
,"9647402005195","maysan","cinema",
,"9647673177558","maysan","cinema",
,"9647420132517","maysan","other",
,"9647420284560","maysan","other",
,"9647531216449","maysan","other",
,"9647397376488","maysan","other",
,"9647323100081","maysan","other",
,"9647453930804","maysan","other",
,"9647943950238","maysan","other",
,"9647276556159","maysan","other",
,"9647352110272","maysan","other",
,"9647328155368","maysan","other",
,"9647789048910","maysan","other",
,"9647247345553","maysan","furniture",
,"9647366442557","maysan","furniture",
,"9647580703866","maysan","furniture",
,"9647151985732","maysan","furniture",
,"9647180381872","maysan","furniture",
,"9647381886688","maysan","furniture",
,"9647485324434","maysan","furniture",
,"9647903317623","maysan","furniture",
,"9647956363589","maysan","furniture",
,"9647772738205","maysan","gym",
,"9647700794652","maysan","gym",
,"9647188906725","maysan","gym",
,"9647522371452","maysan","gym",
,"9647545679305","maysan","gym",
,"9647170548674","maysan","gym",
,"9647683023373","maysan","gym",
,"9647427022387","maysan","hospital",
,"9647676862186","maysan","hospital",
,"9647792845652","maysan","hospital",
,"9647365635860","maysan","hospital",
,"9647704273308","maysan","hospital",
,"9647826165437","maysan","hospital",
,"9647319105346","maysan","hospital",
,"9647954606743","maysan","hospital",
,"9647962872718","maysan","hospital",
,"9647657706578","maysan","hospital",
,"9647718253855","maysan","hospital",
,"9647973215479","maysan","hospital",
,"9647578448063","maysan","travel_agency",
,"9647618573547","maysan","travel_agency",
,"9647722937429","maysan","travel_agency",
,"9647234820127","maysan","travel_agency",
,"9647346573994","maysan","travel_agency",
,"9647291757003","maysan","travel_agency",
,"9647663870404","maysan","travel_agency",
,"9647442176516","maysan","travel_agency",
,"9647114791761","maysan","other",
,"9647116593334","maysan","other",
,"9647143767921","maysan","other",
,"9647387576559","maysan","other",
,"9647302282341","maysan","other",
,"9647726341807","maysan","other",
,"9647747069734","maysan","other",
,"9647944276004","maysan","other",
,"9647182811397","maysan","other",
,"9647265763419","maysan","other",
,"9647700282654","maysan","other",
,"9647780735809","maysan","other",
,"9647471143184","maysan","other",
,"9647568420060","maysan","other",
,"9647227519775","maysan","pharmacy",
,"9647687253948","maysan","pharmacy",
,"9647255890877","maysan","pharmacy",
,"9647864250721","maysan","pharmacy",
,"9647148993287","maysan","pharmacy",
,"9647180643571","maysan","pharmacy",
,"9647420380347","maysan","pharmacy",
,"9647793403681","maysan","pharmacy",
,"9647199212978","maysan","real_estate",
,"9647542676326","maysan","real_estate",
,"9647653937299","maysan","real_estate",
,"9647882208730","maysan","real_estate",
,"9647907501527","maysan","restaurant",
,"9647922682814","maysan","restaurant",
,"9647211705281","maysan","restaurant",
,"9647513395757","maysan","restaurant",
,"9647722467709","maysan","restaurant",
,"9647652053904","maysan","restaurant",
,"9647683381610","maysan","restaurant",
,"9647484733848","maysan","university",
,"9647645223153","maysan","university",
,"9647249009453","maysan","university",
,"9647800623950","maysan","university",
,"9647803843214","maysan","university",
,"9647320809062","maysan","other",
,"9647402159282","maysan","other",
,"9647384849296","maysan","other",
,"9647240998046","maysan","other",
,"9647520574355","maysan","other",
,"9647348690127","maysan","other",
,"9647366348385","maysan","other",
,"9647512219111","maysan","supermarket",
,"9647616753595","maysan","supermarket",
,"9647999559413","maysan","supermarket",
,"9647250408150","maysan","supermarket",
,"9647671770625","maysan","supermarket",
,"9647790453299","maysan","supermarket",
,"9647685159474","maysan","supermarket",
,"9647850592711","maysan","supermarket",
,"9647666267233","maysan","travel_agency",
,"9647878408455","maysan","travel_agency",
,"9647757596269","maysan","travel_agency",
,"9647204086698","maysan","travel_agency",
,"9647223913033","maysan","travel_agency",
,"9647276647153","maysan","travel_agency",
,"9647765263862","maysan","travel_agency",
,"9647278835591","maysan","travel_agency",
,"9647386638692","maysan","travel_agency",
,"9647355484309","maysan","travel_agency",
,"9647746510110","maysan","university",
,"9647770741002","maysan","university",
,"9647864513818","maysan","university",
,"9647311948028","maysan","university",
,"9647401646154","maysan","university",
,"9647512776408","maysan","university",
,"9647893836747","maysan","university",
,"9647913391029","maysan","university",
,"9647440308490","maysan","university",
,"9647623095399","maysan","university",
,"9647725124067","maysan","university",
,"9647396528804","maysan","university",
,"9647738326128","muthanna","salon",
,"9647847144348","muthanna","salon",
,"9647896719424","muthanna","salon",
,"9647717826517","muthanna","salon",
,"9647868459797","muthanna","salon",
,"9647743564911","muthanna","construction_company",
,"9647804356042","muthanna","construction_company",
,"9647932292431","muthanna","construction_company",
,"9647974132284","muthanna","construction_company",
,"9647936816493","muthanna","university",
,"9647811900714","muthanna","university",
,"9647957858006","muthanna","university",
,"9647983877497","muthanna","university",
,"9647887738942","muthanna","mobile_shop",
,"9647926250797","muthanna","mobile_shop",
,"9647945227534","muthanna","mobile_shop",
,"9647939550498","muthanna","mobile_shop",
,"9647975631136","muthanna","gym",
,"9647704145044","muthanna","gym",
,"9647762983839","muthanna","gym",
,"9647952828092","muthanna","clinic",
,"9647855500517","muthanna","clinic",
,"9647887451446","muthanna","clinic",
,"9647738301952","muthanna","hotel",
,"9647795734311","muthanna","hotel",
,"9647849623353","muthanna","hotel",
,"9647929625306","muthanna","hotel",
,"9647758486563","muthanna","hotel",
,"9647773017586","muthanna","hotel",
,"9647774750570","muthanna","software_company",
,"9647905180174","muthanna","software_company",
,"9647854484460","muthanna","real_estate",
,"9647755719833","muthanna","real_estate",
,"9647875686042","muthanna","real_estate",
,"9647813750759","muthanna","real_estate",
,"9647742267543","muthanna","restaurant",
,"9647974122692","muthanna","restaurant",
,"9647886671435","muthanna","restaurant",
,"9647737759965","muthanna","restaurant",
,"9647854141972","muthanna","restaurant",
,"9647979324822","muthanna","restaurant",
,"9647702069557","muthanna","restaurant",
,"9647843866648","muthanna","restaurant",
,"9647109717078","muthanna","bank",
,"9647660696018","muthanna","bank",
,"9647250947325","muthanna","bank",
,"9647999225098","muthanna","bank",
,"9647164567534","muthanna","bank",
,"9647452128964","muthanna","bank",
,"9647625229934","muthanna","bank",
,"9647925502150","muthanna","bank",
,"9647374580033","muthanna","bank",
,"9647611711713","muthanna","bank",
,"9647959621318","muthanna","bank",
,"9647331384887","muthanna","bank",
,"9647519881567","muthanna","bank",
,"9647698998120","muthanna","bank",
,"9647638111985","muthanna","bank",
,"9647674047963","muthanna","bank",
,"9647337407114","muthanna","bank",
,"9647592141189","muthanna","bank",
,"9647786440897","muthanna","bank",
,"9647498534455","muthanna","bank",
,"9647919014429","muthanna","bank",
,"9647615656907","muthanna","bank",
,"9647107378477","muthanna","salon",
,"9647229432531","muthanna","salon",
,"9647367417788","muthanna","salon",
,"9647343978582","muthanna","salon",
,"9647316068012","muthanna","salon",
,"9647707826197","muthanna","salon",
,"9647949139995","muthanna","salon",
,"9647301464771","muthanna","salon",
,"9647857677836","muthanna","salon",
,"9647328152164","muthanna","salon",
,"9647284512036","muthanna","cafe_bakery",
,"9647414610659","muthanna","cafe_bakery",
,"9647472427587","muthanna","cafe_bakery",
,"9647581881680","muthanna","cafe_bakery",
,"9647431492948","muthanna","cafe_bakery",
,"9647224545329","muthanna","cafe_bakery",
,"9647648418764","muthanna","cafe_bakery",
,"9647951922142","muthanna","cafe_bakery",
,"9647130647729","muthanna","cafe_bakery",
,"9647545529423","muthanna","cafe_bakery",
,"9647940684911","muthanna","clinic",
,"9647338885638","muthanna","clinic",
,"9647121002458","muthanna","clinic",
,"9647354547588","muthanna","clinic",
,"9647393297363","muthanna","clinic",
,"9647773818787","muthanna","clinic",
,"9647413419682","muthanna","clothing_store",
,"9647564850390","muthanna","clothing_store",
,"9647228151715","muthanna","clothing_store",
,"9647590078700","muthanna","clothing_store",
,"9647697216023","muthanna","clothing_store",
,"9647817812732","muthanna","clothing_store",
,"9647880337180","muthanna","clothing_store",
,"9647463322354","muthanna","university",
,"9647738362070","muthanna","university",
,"9647957007650","muthanna","university",
,"9647753627665","muthanna","university",
,"9647819421888","muthanna","university",
,"9647131906801","muthanna","university",
,"9647212884403","muthanna","university",
,"9647355549301","muthanna","university",
,"9647369346663","muthanna","mobile_shop",
,"9647512856283","muthanna","mobile_shop",
,"9647710049270","muthanna","mobile_shop",
,"9647133815632","muthanna","mobile_shop",
,"9647841114633","muthanna","mobile_shop",
,"9647160583344","muthanna","mobile_shop",
,"9647863012087","muthanna","mobile_shop",
,"9647986044657","muthanna","mobile_shop",
,"9647301963051","muthanna","mobile_shop",
,"9647545400336","muthanna","mobile_shop",
,"9647629706033","muthanna","mobile_shop",
,"9647919842371","muthanna","mobile_shop",
,"9647768289677","muthanna","cinema",
,"9647311997416","muthanna","cinema",
,"9647897207461","muthanna","cinema",
,"9647236866800","muthanna","cinema",
,"9647751435234","muthanna","cinema",
,"9647935288051","muthanna","cinema",
,"9647772966408","muthanna","cinema",
,"9647248726259","muthanna","cinema",
,"9647311737154","muthanna","cinema",
,"9647431018375","muthanna","cinema",
,"9647284948664","muthanna","cinema",
,"9647874605489","muthanna","cinema",
,"9647379828339","muthanna","cinema",
,"9647372111468","muthanna","other",
,"9647573252507","muthanna","other",
,"9647445823391","muthanna","other",
,"9647823200323","muthanna","other",
,"9647930234386","muthanna","other",
,"9647235626999","muthanna","other",
,"9647803183257","muthanna","other",
,"9647699130591","muthanna","furniture",
,"9647221084619","muthanna","furniture",
,"9647502606537","muthanna","furniture",
,"9647723433922","muthanna","furniture",
,"9647107814231","muthanna","gym",
,"9647380846043","muthanna","gym",
,"9647474545536","muthanna","gym",
,"9647795986463","muthanna","gym",
,"9647143021451","muthanna","gym",
,"9647247706051","muthanna","gym",
,"9647399453220","muthanna","gym",
,"9647485268551","muthanna","gym",
,"9647122373142","muthanna","gym",
,"9647456002232","muthanna","gym",
,"9647490690687","muthanna","gym",
,"9647625553637","muthanna","gym",
,"9647535759972","muthanna","gym",
,"9647660429423","muthanna","gym",
,"9647673044174","muthanna","hospital",
,"9647834467188","muthanna","hospital",
,"9647918820573","muthanna","hospital",
,"9647269463530","muthanna","hospital",
,"9647303068376","muthanna","hospital",
,"9647497038783","muthanna","hospital",
,"9647685646735","muthanna","hospital",
,"9647828436958","muthanna","hospital",
,"9647224460046","muthanna","hospital",
,"9647416663499","muthanna","hospital",
,"9647422287449","muthanna","travel_agency",
,"9647676881921","muthanna","travel_agency",
,"9647813338967","muthanna","travel_agency",
,"9647996914364","muthanna","travel_agency",
,"9647174960971","muthanna","travel_agency",
,"9647661443058","muthanna","travel_agency",
,"9647797502851","muthanna","travel_agency",
,"9647363525482","muthanna","travel_agency",
,"9647733242159","muthanna","travel_agency",
,"9647946047462","muthanna","travel_agency",
,"9647339880561","muthanna","travel_agency",
,"9647367075207","muthanna","travel_agency",
,"9647142635409","muthanna","other",
,"9647151898678","muthanna","other",
,"9647527268055","muthanna","other",
,"9647209732261","muthanna","pharmacy",
,"9647961659500","muthanna","pharmacy",
,"9647835829568","muthanna","pharmacy",
,"9647989778056","muthanna","pharmacy",
,"9647781959017","muthanna","pharmacy",
,"9647677737220","muthanna","pharmacy",
,"9647377091686","muthanna","pharmacy",
,"9647408330488","muthanna","pharmacy",
,"9647766611751","muthanna","pharmacy",
,"9647798329445","muthanna","pharmacy",
,"9647230229936","muthanna","real_estate",
,"9647976717692","muthanna","real_estate",
,"9647220791182","muthanna","real_estate",
,"9647385980498","muthanna","real_estate",
,"9647705090564","muthanna","real_estate",
,"9647490041525","muthanna","real_estate",
,"9647908561364","muthanna","real_estate",
,"9647698694210","muthanna","real_estate",
,"9647365409724","muthanna","restaurant",
,"9647418489205","muthanna","restaurant",
,"9647448537419","muthanna","restaurant",
,"9647527946556","muthanna","restaurant",
,"9647836139767","muthanna","restaurant",
,"9647941920433","muthanna","restaurant",
,"9647861128700","muthanna","restaurant",
,"9647527349552","muthanna","restaurant",
,"9647909917069","muthanna","restaurant",
,"9647505861548","muthanna","university",
,"9647925627361","muthanna","university",
,"9647499092608","muthanna","university",
,"9647392528827","muthanna","university",
,"9647705096306","muthanna","university",
,"9647926795016","muthanna","university",
,"9647969815725","muthanna","university",
,"9647300727623","muthanna","university",
,"9647354529200","muthanna","university",
,"9647669683056","muthanna","university",
,"9647635582999","muthanna","university",
,"9647271183424","muthanna","other",
,"9647295776237","muthanna","other",
,"9647343454237","muthanna","other",
,"9647213520076","muthanna","other",
,"9647945134312","muthanna","other",
,"9647965659415","muthanna","other",
,"9647701912919","muthanna","other",
,"9647563094759","muthanna","supermarket",
,"9647848552256","muthanna","supermarket",
,"9647961128288","muthanna","supermarket",
,"9647629939634","muthanna","travel_agency",
,"9647885333290","muthanna","travel_agency",
,"9647216283668","muthanna","travel_agency",
,"9647977683288","muthanna","travel_agency",
,"9647314224715","muthanna","travel_agency",
,"9647454261900","muthanna","travel_agency",
,"9647364776099","muthanna","travel_agency",
,"9647829384566","muthanna","travel_agency",
,"9647907505098","muthanna","travel_agency",
,"9647161291978","muthanna","university",
,"9647335846785","muthanna","university",
,"9647492600684","muthanna","university",
,"9647575104416","muthanna","university",
,"9647593341607","muthanna","university",
,"9647856829022","muthanna","university",
,"9647865575178","muthanna","university",
,"9647930873499","muthanna","university",
,"9647818238819","najaf","salon",
,"9647976896776","najaf","salon",
,"9647767906896","najaf","salon",
,"9647847552466","najaf","salon",
,"9647726308292","najaf","construction_company",
,"9647764607002","najaf","construction_company",
,"9647842138861","najaf","construction_company",
,"9647715547530","najaf","construction_company",
,"9647809122090","najaf","university",
,"9647821179563","najaf","university",
,"9647843147034","najaf","university",
,"9647887648488","najaf","university",
,"9647917095928","najaf","university",
,"9647911949926","najaf","mobile_shop",
,"9647816548895","najaf","mobile_shop",
,"9647839977515","najaf","mobile_shop",
,"9647744947239","najaf","gym",
,"9647976433656","najaf","gym",
,"9647946610983","najaf","gym",
,"9647727948100","najaf","clinic",
,"9647744556251","najaf","clinic",
,"9647753526860","najaf","clinic",
,"9647958964427","najaf","clinic",
,"9647865417864","najaf","clinic",
,"9647961542777","najaf","clinic",
,"9647767125336","najaf","hotel",
,"9647965719677","najaf","hotel",
,"9647737350590","najaf","hotel",
,"9647711151115","najaf","software_company",
,"9647814912610","najaf","software_company",
,"9647828366618","najaf","real_estate",
,"9647723610576","najaf","real_estate",
,"9647756742654","najaf","real_estate",
,"9647733021703","najaf","restaurant",
,"9647974833737","najaf","restaurant",
,"9647727281590","najaf","restaurant",
,"9647737913901","najaf","restaurant",
,"9647858375378","najaf","restaurant",
,"9647708133704","najaf","restaurant",
,"9647897758752","najaf","restaurant",
,"9647482891616","najaf","bank",
,"9647581136806","najaf","bank",
,"9647978696389","najaf","bank",
,"9647115130525","najaf","bank",
,"9647929640076","najaf","bank",
,"9647100666188","najaf","bank",
,"9647888336599","najaf","bank",
,"9647462475966","najaf","bank",
,"9647881739525","najaf","bank",
,"9647183189238","najaf","bank",
,"9647582063108","najaf","bank",
,"9647547154840","najaf","bank",
,"9647205163597","najaf","bank",
,"9647876596127","najaf","bank",
,"9647418306252","najaf","bank",
,"9647694299469","najaf","bank",
,"9647176078195","najaf","bank",
,"9647375888287","najaf","salon",
,"9647484076937","najaf","salon",
,"9647722341975","najaf","salon",
,"9647991201422","najaf","salon",
,"9647160359028","najaf","salon",
,"9647354491222","najaf","salon",
,"9647722194743","najaf","salon",
,"9647329862193","najaf","salon",
,"9647786720728","najaf","salon",
,"9647239297441","najaf","salon",
,"9647996161901","najaf","cafe_bakery",
,"9647864197370","najaf","cafe_bakery",
,"9647985282590","najaf","cafe_bakery",
,"9647160533025","najaf","cafe_bakery",
,"9647726173777","najaf","cafe_bakery",
,"9647334118134","najaf","cafe_bakery",
,"9647637330144","najaf","cafe_bakery",
,"9647465769845","najaf","cafe_bakery",
,"9647521054898","najaf","cafe_bakery",
,"9647941631670","najaf","cafe_bakery",
,"9647151751786","najaf","clinic",
,"9647362795664","najaf","clinic",
,"9647839452867","najaf","clinic",
,"9647241540060","najaf","clinic",
,"9647846998343","najaf","clinic",
,"9647512496153","najaf","clinic",
,"9647661459004","najaf","clinic",
,"9647798719123","najaf","clinic",
,"9647933126625","najaf","clinic",
